"","x"
"cg24052926",32654
"cg24054065",32655
"cg24054192",32656
"cg24055081",32657
"cg24056059",32658
"cg24056720",32659
"cg24057519",32660
"cg24057624",32661
"cg24058132",32662
"cg24059119",32663
"cg24060890",32664
"cg24061023",32665
"cg24061746",32666
"cg24063039",32667
"cg24063559",32668
"cg24064661",32669
"cg24065099",32670
"cg24065236",32671
"cg24066382",32672
"cg24066590",32673
"cg24067003",32674
"cg24068112",32675
"cg24069671",32676
"cg24075169",32677
"cg24075638",32678
"cg24076142",32679
"cg24076820",32680
"cg24077487",32681
"cg24077904",32682
"cg24078652",32683
"cg24078962",32684
"cg24079029",32685
"cg24079702",32686
"cg24079953",32687
"cg24080303",32688
"cg24081433",32689
"cg24081688",32690
"cg24081819",32691
"cg24082093",32692
"cg24082321",32693
"cg24082322",32694
"cg24082948",32695
"cg24083274",32696
"cg24083420",32697
"cg24084358",32698
"cg24084896",32699
"cg24084933",32700
"cg24087602",32701
"cg24087686",32702
"cg24088496",32703
"cg24089067",32704
"cg24089419",32705
"cg24090077",32706
"cg24090938",32707
"cg24091037",32708
"cg24092893",32709
"cg24093182",32710
"cg24093622",32711
"cg24094043",32712
"cg24094229",32713
"cg24095277",32714
"cg24096700",32715
"cg24098248",32716
"cg24098843",32717
"cg24100081",32718
"cg24102071",32719
"cg24103182",32720
"cg24104428",32721
"cg24104506",32722
"cg24104699",32723
"cg24104938",32724
"cg24105939",32725
"cg24106188",32726
"cg24107728",32727
"cg24107977",32728
"cg24108797",32729
"cg24110063",32730
"cg24111320",32731
"cg24111804",32732
"cg24112463",32733
"cg24113707",32734
"cg24113826",32735
"cg24116886",32736
"cg24117059",32737
"cg24117280",32738
"cg24117712",32739
"cg24118182",32740
"cg24118289",32741
"cg24119607",32742
"cg24119802",32743
"cg24120604",32744
"cg24120683",32745
"cg24123856",32746
"cg24124633",32747
"cg24125648",32748
"cg24125696",32749
"cg24126851",32750
"cg24127130",32751
"cg24128008",32752
"cg24128558",32753
"cg24129080",32754
"cg24129390",32755
"cg24131901",32756
"cg24133132",32757
"cg24133289",32758
"cg24134664",32759
"cg24134875",32760
"cg24135371",32761
"cg24136938",32762
"cg24138127",32763
"cg24139732",32764
"cg24140007",32765
"cg24140160",32766
"cg24142628",32767
"cg24143066",32768
"cg24143917",32769
"cg24143986",32770
"cg24144787",32771
"cg24145298",32772
"cg24145886",32773
"cg24146080",32774
"cg24147216",32775
"cg24147395",32776
"cg24147496",32777
"cg24148137",32778
"cg24148424",32779
"cg24149135",32780
"cg24150369",32781
"cg24151104",32782
"cg24151358",32783
"cg24151953",32784
"cg24152915",32785
"cg24153022",32786
"cg24154325",32787
"cg24156613",32788
"cg24157652",32789
"cg24158346",32790
"cg24158964",32791
"cg24159177",32792
"cg24159476",32793
"cg24159897",32794
"cg24160552",32795
"cg24163300",32796
"cg24163411",32797
"cg24164061",32798
"cg24164819",32799
"cg24171392",32800
"cg24171637",32801
"cg24173251",32802
"cg24174014",32803
"cg24176069",32804
"cg24176376",32805
"cg24177179",32806
"cg24177618",32807
"cg24178740",32808
"cg24178941",32809
"cg24179676",32810
"cg24180066",32811
"cg24181435",32812
"cg24181917",32813
"cg24183230",32814
"cg24183320",32815
"cg24183611",32816
"cg24184266",32817
"cg24184449",32818
"cg24185526",32819
"cg24186396",32820
"cg24186450",32821
"cg24187399",32822
"cg24187520",32823
"cg24187902",32824
"cg24189185",32825
"cg24190529",32826
"cg24191159",32827
"cg24191230",32828
"cg24193247",32829
"cg24195523",32830
"cg24196036",32831
"cg24197791",32832
"cg24199060",32833
"cg24199085",32834
"cg24200199",32835
"cg24200716",32836
"cg24202924",32837
"cg24203137",32838
"cg24205097",32839
"cg24206172",32840
"cg24207053",32841
"cg24207957",32842
"cg24208206",32843
"cg24208420",32844
"cg24208587",32845
"cg24208901",32846
"cg24209716",32847
"cg24209982",32848
"cg24211745",32849
"cg24214068",32850
"cg24214468",32851
"cg24215474",32852
"cg24216971",32853
"cg24217623",32854
"cg24217703",32855
"cg24217948",32856
"cg24218236",32857
"cg24221221",32858
"cg24221639",32859
"cg24221992",32860
"cg24224996",32861
"cg24225191",32862
"cg24226308",32863
"cg24226527",32864
"cg24226732",32865
"cg24226879",32866
"cg24227031",32867
"cg24228707",32868
"cg24229852",32869
"cg24230340",32870
"cg24231456",32871
"cg24232289",32872
"cg24233227",32873
"cg24236358",32874
"cg24237468",32875
"cg24238152",32876
"cg24238409",32877
"cg24238772",32878
"cg24239752",32879
"cg24240065",32880
"cg24240262",32881
"cg24241736",32882
"cg24242146",32883
"cg24242812",32884
"cg24243702",32885
"cg24243964",32886
"cg24243995",32887
"cg24244412",32888
"cg24245801",32889
"cg24246109",32890
"cg24246880",32891
"cg24249775",32892
"cg24250511",32893
"cg24250921",32894
"cg24251659",32895
"cg24252591",32896
"cg24252790",32897
"cg24253814",32898
"cg24254120",32899
"cg24255185",32900
"cg24255409",32901
"cg24257227",32902
"cg24259149",32903
"cg24260009",32904
"cg24260138",32905
"cg24260717",32906
"cg24260949",32907
"cg24261628",32908
"cg24261834",32909
"cg24262469",32910
"cg24262627",32911
"cg24263294",32912
"cg24263504",32913
"cg24263594",32914
"cg24264009",32915
"cg24265399",32916
"cg24265558",32917
"cg24265610",32918
"cg24266105",32919
"cg24266374",32920
"cg24267623",32921
"cg24267761",32922
"cg24268265",32923
"cg24268475",32924
"cg24268851",32925
"cg24269340",32926
"cg24269597",32927
"cg24270405",32928
"cg24270763",32929
"cg24270994",32930
"cg24271863",32931
"cg24271875",32932
"cg24272006",32933
"cg24272076",32934
"cg24272324",32935
"cg24273108",32936
"cg24274564",32937
"cg24275772",32938
"cg24276148",32939
"cg24277252",32940
"cg24278180",32941
"cg24279288",32942
"cg24280720",32943
"cg24280879",32944
"cg24282486",32945
"cg24282701",32946
"cg24282768",32947
"cg24283073",32948
"cg24284745",32949
"cg24285891",32950
"cg24286551",32951
"cg24287154",32952
"cg24287163",32953
"cg24287791",32954
"cg24288703",32955
"cg24288746",32956
"cg24290103",32957
"cg24290201",32958
"cg24290583",32959
"cg24290733",32960
"cg24290768",32961
"cg24291087",32962
"cg24291359",32963
"cg24292274",32964
"cg24293580",32965
"cg24293689",32966
"cg24295666",32967
"cg24296072",32968
"cg24296627",32969
"cg24300934",32970
"cg24301614",32971
"cg24302356",32972
"cg24302947",32973
"cg24303078",32974
"cg24303809",32975
"cg24304200",32976
"cg24304712",32977
"cg24304767",32978
"cg24305264",32979
"cg24305841",32980
"cg24309602",32981
"cg24310309",32982
"cg24310367",32983
"cg24311761",32984
"cg24312105",32985
"cg24312350",32986
"cg24313007",32987
"cg24314234",32988
"cg24314463",32989
"cg24314564",32990
"cg24315421",32991
"cg24315543",32992
"cg24316913",32993
"cg24317217",32994
"cg24317280",32995
"cg24317827",32996
"cg24318948",32997
"cg24319615",32998
"cg24320215",32999
"cg24321906",33000
"cg24321942",33001
"cg24322217",33002
"cg24322955",33003
"cg24323219",33004
"cg24323464",33005
"cg24324784",33006
"cg24324866",33007
"cg24325388",33008
"cg24325948",33009
"cg24326491",33010
"cg24326951",33011
"cg24327048",33012
"cg24328408",33013
"cg24328591",33014
"cg24330736",33015
"cg24330813",33016
"cg24330922",33017
"cg24331498",33018
"cg24332215",33019
"cg24332433",33020
"cg24332529",33021
"cg24333265",33022
"cg24333845",33023
"cg24334980",33024
"cg24335310",33025
"cg24336374",33026
"cg24336531",33027
"cg24337303",33028
"cg24337458",33029
"cg24338228",33030
"cg24339363",33031
"cg24340277",33032
"cg24340719",33033
"cg24341129",33034
"cg24344222",33035
"cg24345747",33036
"cg24347190",33037
"cg24347671",33038
"cg24347950",33039
"cg24349098",33040
"cg24349919",33041
"cg24350085",33042
"cg24350090",33043
"cg24351649",33044
"cg24351845",33045
"cg24352393",33046
"cg24352878",33047
"cg24352905",33048
"cg24353110",33049
"cg24354672",33050
"cg24354941",33051
"cg24355006",33052
"cg24356617",33053
"cg24357055",33054
"cg24357465",33055
"cg24357559",33056
"cg24358315",33057
"cg24358591",33058
"cg24359120",33059
"cg24360837",33060
"cg24362796",33061
"cg24363217",33062
"cg24364053",33063
"cg24364547",33064
"cg24364591",33065
"cg24364668",33066
"cg24365016",33067
"cg24366743",33068
"cg24367661",33069
"cg24369082",33070
"cg24369285",33071
"cg24370741",33072
"cg24370974",33073
"cg24373438",33074
"cg24375227",33075
"cg24375257",33076
"cg24375409",33077
"cg24376214",33078
"cg24376537",33079
"cg24377657",33080
"cg24378441",33081
"cg24378708",33082
"cg24380260",33083
"cg24380618",33084
"cg24380824",33085
"cg24381667",33086
"cg24382107",33087
"cg24382823",33088
"cg24383002",33089
"cg24383169",33090
"cg24383637",33091
"cg24383718",33092
"cg24384497",33093
"cg24384915",33094
"cg24385325",33095
"cg24387002",33096
"cg24387663",33097
"cg24389103",33098
"cg24389182",33099
"cg24390373",33100
"cg24390947",33101
"cg24391217",33102
"cg24392191",33103
"cg24393114",33104
"cg24395075",33105
"cg24395509",33106
"cg24396269",33107
"cg24396429.1",33108
"cg24396429.2",33109
"cg24396557",33110
"cg24396988",33111
"cg24397541",33112
"cg24398061",33113
"cg24398259",33114
"cg24398532",33115
"cg24399106",33116
"cg24399485",33117
"cg24401448",33118
"cg24402533",33119
"cg24403549",33120
"cg24403985",33121
"cg24404976",33122
"cg24405683",33123
"cg24405879",33124
"cg24406369",33125
"cg24406686",33126
"cg24407185",33127
"cg24407308",33128
"cg24411035",33129
"cg24411180",33130
"cg24411365",33131
"cg24412245",33132
"cg24412399",33133
"cg24414269",33134
"cg24417649",33135
"cg24418346",33136
"cg24419017",33137
"cg24420398",33138
"cg24420607",33139
"cg24420625",33140
"cg24420776",33141
"cg24423513",33142
"cg24424917",33143
"cg24425695",33144
"cg24429707",33145
"cg24429861",33146
"cg24430034",33147
"cg24430580",33148
"cg24431601",33149
"cg24431755",33150
"cg24431884",33151
"cg24434183",33152
"cg24434315",33153
"cg24436833",33154
"cg24437232",33155
"cg24437280",33156
"cg24438428",33157
"cg24439128",33158
"cg24440735",33159
"cg24441044",33160
"cg24441305",33161
"cg24444575",33162
"cg24445388",33163
"cg24445834",33164
"cg24446586",33165
"cg24448763",33166
"cg24449120",33167
"cg24450217",33168
"cg24450312",33169
"cg24450847",33170
"cg24450897",33171
"cg24451908",33172
"cg24451994",33173
"cg24452909",33174
"cg24453866",33175
"cg24455002",33176
"cg24455383",33177
"cg24458193",33178
"cg24458752",33179
"cg24459214",33180
"cg24460268",33181
"cg24460327",33182
"cg24460661",33183
"cg24461589",33184
"cg24462233",33185
"cg24462704",33186
"cg24463112",33187
"cg24463619",33188
"cg24463880",33189
"cg24464567",33190
"cg24465674",33191
"cg24466113",33192
"cg24466972",33193
"cg24467057",33194
"cg24468708",33195
"cg24469733",33196
"cg24470121",33197
"cg24470284",33198
"cg24470719",33199
"cg24471894",33200
"cg24472499",33201
"cg24472574",33202
"cg24472748",33203
"cg24473065",33204
"cg24473684",33205
"cg24474876",33206
"cg24475906",33207
"cg24477176",33208
"cg24477886",33209
"cg24479261",33210
"cg24479366",33211
"cg24479895",33212
"cg24480093",33213
"cg24480575",33214
"cg24480649",33215
"cg24482288",33216
"cg24483202",33217
"cg24483623",33218
"cg24483978",33219
"cg24486434",33220
"cg24488067",33221
"cg24488281",33222
"cg24488657",33223
"cg24489237",33224
"cg24491096",33225
"cg24491182",33226
"cg24491581",33227
"cg24491929",33228
"cg24491983",33229
"cg24492259",33230
"cg24492614",33231
"cg24493940",33232
"cg24495632",33233
"cg24498145",33234
"cg24498686",33235
"cg24498761",33236
"cg24499125",33237
"cg24499728",33238
"cg24500832",33239
"cg24501287",33240
"cg24501398",33241
"cg24502926",33242
"cg24504442",33243
"cg24504444",33244
"cg24505061",33245
"cg24505122",33246
"cg24505211",33247
"cg24505341",33248
"cg24507316",33249
"cg24507502",33250
"cg24507913",33251
"cg24508445",33252
"cg24509515",33253
"cg24509799",33254
"cg24510043",33255
"cg24511235",33256
"cg24512174",33257
"cg24512570",33258
"cg24512571",33259
"cg24513591",33260
"cg24513785",33261
"cg24514256",33262
"cg24514324",33263
"cg24514797",33264
"cg24515358",33265
"cg24516128",33266
"cg24516716",33267
"cg24517026",33268
"cg24518212",33269
"cg24518458",33270
"cg24519727",33271
"cg24522988",33272
"cg24523225",33273
"cg24523511",33274
"cg24523882",33275
"cg24525396",33276
"cg24526715",33277
"cg24527140",33278
"cg24527414",33279
"cg24527636",33280
"cg24528447",33281
"cg24529117",33282
"cg24530271",33283
"cg24531498",33284
"cg24532363",33285
"cg24533228",33286
"cg24533732",33287
"cg24534517",33288
"cg24534944",33289
"cg24536803",33290
"cg24537323",33291
"cg24537475",33292
"cg24539381",33293
"cg24539487",33294
"cg24542167",33295
"cg24543303",33296
"cg24543708",33297
"cg24545466",33298
"cg24545857",33299
"cg24546207",33300
"cg24546928",33301
"cg24548483",33302
"cg24548567",33303
"cg24549671",33304
"cg24549868",33305
"cg24551262",33306
"cg24551749",33307
"cg24555743",33308
"cg24555998",33309
"cg24556026",33310
"cg24556765",33311
"cg24557029",33312
"cg24557436",33313
"cg24557453",33314
"cg24557648",33315
"cg24557791",33316
"cg24558392",33317
"cg24558408",33318
"cg24558834",33319
"cg24559170",33320
"cg24560242",33321
"cg24560445",33322
"cg24561596",33323
"cg24561861",33324
"cg24562353",33325
"cg24562758",33326
"cg24563131",33327
"cg24563436",33328
"cg24566012",33329
"cg24566573",33330
"cg24570102",33331
"cg24570290",33332
"cg24570504",33333
"cg24570563",33334
"cg24571227",33335
"cg24571846",33336
"cg24573918",33337
"cg24574398",33338
"cg24574794",33339
"cg24575919",33340
"cg24576158",33341
"cg24576342",33342
"cg24577076",33343
"cg24579136",33344
"cg24579452",33345
"cg24580001",33346
"cg24580106",33347
"cg24580312",33348
"cg24580589",33349
"cg24580833",33350
"cg24582152",33351
"cg24582932",33352
"cg24585760",33353
"cg24585976",33354
"cg24586462",33355
"cg24587040",33356
"cg24587185",33357
"cg24587927",33358
"cg24588069",33359
"cg24590724",33360
"cg24594294",33361
"cg24594305",33362
"cg24594723",33363
"cg24595223",33364
"cg24595298",33365
"cg24595693",33366
"cg24595788",33367
"cg24596418",33368
"cg24596455",33369
"cg24596806",33370
"cg24596898",33371
"cg24597059",33372
"cg24597392",33373
"cg24598061",33374
"cg24598280",33375
"cg24601458",33376
"cg24602341",33377
"cg24602575",33378
"cg24602589",33379
"cg24602691",33380
"cg24603803",33381
"cg24604427",33382
"cg24604865",33383
"cg24605458",33384
"cg24605853",33385
"cg24606107",33386
"cg24606460",33387
"cg24609185",33388
"cg24610046",33389
"cg24610215",33390
"cg24610860",33391
"cg24611541",33392
"cg24612793",33393
"cg24613152",33394
"cg24613973",33395
"cg24614755",33396
"cg24615318",33397
"cg24615697",33398
"cg24615765",33399
"cg24615802",33400
"cg24618268",33401
"cg24618497",33402
"cg24618784",33403
"cg24619759",33404
"cg24619983",33405
"cg24620051",33406
"cg24620208",33407
"cg24620755",33408
"cg24624575",33409
"cg24625042",33410
"cg24625070",33411
"cg24625193",33412
"cg24625495",33413
"cg24626269",33414
"cg24629431",33415
"cg24630153",33416
"cg24633083",33417
"cg24633967",33418
"cg24634325",33419
"cg24635672",33420
"cg24636888",33421
"cg24638399",33422
"cg24639882",33423
"cg24640147",33424
"cg24641105",33425
"cg24641397",33426
"cg24641737",33427
"cg24642372",33428
"cg24643211",33429
"cg24643424",33430
"cg24643874",33431
"cg24644551",33432
"cg24646022",33433
"cg24646217",33434
"cg24646657",33435
"cg24647663",33436
"cg24647971",33437
"cg24648594",33438
"cg24651108",33439
"cg24651706",33440
"cg24651812",33441
"cg24653257",33442
"cg24653269",33443
"cg24654067",33444
"cg24654889",33445
"cg24655222",33446
"cg24655241",33447
"cg24657259",33448
"cg24657774",33449
"cg24657799",33450
"cg24657860",33451
"cg24657928",33452
"cg24661451",33453
"cg24662750",33454
"cg24662823",33455
"cg24662930",33456
"cg24663507",33457
"cg24664143",33458
"cg24664199",33459
"cg24664689",33460
"cg24665462",33461
"cg24666664",33462
"cg24667177",33463
"cg24667552",33464
"cg24667723",33465
"cg24668676",33466
"cg24670086",33467
"cg24671118",33468
"cg24673032",33469
"cg24673283",33470
"cg24673572",33471
"cg24674209",33472
"cg24674703",33473
"cg24676122",33474
"cg24676204",33475
"cg24676367",33476
"cg24677551",33477
"cg24677671",33478
"cg24677779",33479
"cg24678565",33480
"cg24679500",33481
"cg24680018",33482
"cg24682303",33483
"cg24682415",33484
"cg24682555",33485
"cg24683597",33486
"cg24685024",33487
"cg24686610",33488
"cg24688511",33489
"cg24689680",33490
"cg24690041",33491
"cg24690575",33492
"cg24691260",33493
"cg24691662",33494
"cg24692246",33495
"cg24694549",33496
"cg24695375",33497
"cg24696041",33498
"cg24699133",33499
"cg24700341",33500
"cg24700789",33501
"cg24701741",33502
"cg24702760",33503
"cg24703182",33504
"cg24704298",33505
"cg24706083",33506
"cg24706505",33507
"cg24707133",33508
"cg24707416",33509
"cg24708075",33510
"cg24712130",33511
"cg24712893",33512
"cg24713149",33513
"cg24713486",33514
"cg24715927",33516
"cg24716547",33517
"cg24717141",33518
"cg24718540",33519
"cg24719193",33520
"cg24719233",33521
"cg24719601",33522
"cg24720513",33523
"cg24720651",33524
"cg24721437",33525
"cg24723713",33526
"cg24724167",33527
"cg24725595",33528
"cg24726068",33529
"cg24726326",33530
"cg24727294",33531
"cg24727366",33532
"cg24727786",33533
"cg24728159",33534
"cg24732151",33535
"cg24734899",33536
"cg24735145",33537
"cg24735235",33538
"cg24735984",33539
"cg24740737",33541
"cg24740850",33542
"cg24741189",33543
"cg24743148",33544
"cg24744113",33545
"cg24744369",33546
"cg24746619",33547
"cg24749793",33548
"cg24750270",33549
"cg24751122",33550
"cg24753806",33551
"cg24755206",33552
"cg24758605",33553
"cg24759689",33554
"cg24760597",33555
"cg24761386",33556
"cg24761695",33557
"cg24762949",33558
"cg24763772",33559
"cg24764793",33560
"cg24765252",33561
"cg24765266",33562
"cg24766227",33563
"cg24769153",33564
"cg24769699",33565
"cg24770312",33566
"cg24770319",33567
"cg24770551",33568
"cg24770600",33569
"cg24770760",33570
"cg24771515",33571
"cg24772814",33572
"cg24773146",33573
"cg24774179",33574
"cg24774444",33575
"cg24774862",33576
"cg24777065",33577
"cg24777244",33578
"cg24777444",33579
"cg24778385",33580
"cg24778866",33581
"cg24779309",33582
"cg24780501",33583
"cg24780670",33584
"cg24781303",33585
"cg24782168",33586
"cg24785205",33587
"cg24786875",33588
"cg24786986",33589
"cg24787329",33590
"cg24787338",33591
"cg24787530",33592
"cg24787670",33593
"cg24788483",33594
"cg24788898",33595
"cg24790812",33596
"cg24791960",33597
"cg24795191",33598
"cg24796250",33599
"cg24796395",33600
"cg24797405",33601
"cg24797493",33602
"cg24797698",33603
"cg24798730",33604
"cg24798812",33605
"cg24799293",33606
"cg24799830",33607
"cg24799916",33608
"cg24799921",33609
"cg24800098",33610
"cg24801560",33611
"cg24803018",33612
"cg24804251",33613
"cg24805170",33614
"cg24805210",33615
"cg24806294",33616
"cg24806503",33617
"cg24806816",33618
"cg24807196",33619
"cg24809422",33620
"cg24809958",33621
"cg24810208",33622
"cg24810654",33623
"cg24810859",33624
"cg24813264",33625
